"Date","DAT","Plant.ID","Plant.Name","Treatment","PID","RGB2_Plant_AREA_MM","RGB2_Plant_PERIMETER_MM","RGB2_Plant_COMPACTNESS","RGB2_Plant_SOL"
"11/2/2023",83,"L5_C_6","L5","Control","RGB2",134756.4838,21284.38474,0.183935596,2904.933435
"11/2/2023",83,"L6_C_13","L6","Control","RGB2",111372.8605,18355.75297,0.22914254,2369.865454
"11/2/2023",83,"L5_D_6","L5","Drought","RGB2",54567.91088,6110.859204,0.377098256,1101.732492
"11/2/2023",83,"L1_C_2","L1","Control","RGB2",143094.4341,23568.87058,0.179006117,2273.346637
"11/2/2023",83,"L1_D_2","L1","Drought","RGB2",71075.55112,14066.01954,0.180768377,1392.160376
"11/2/2023",83,"L8_C_16","L8","Control","RGB2",136092.2391,23727.77157,0.206813802,3093.465547
"11/2/2023",83,"L7_D_6","L7","Drought","RGB2",10520.27133,4629.209393,0.083293921,554.5455351
"11/2/2023",83,"L5_C_8","L5","Control","RGB2",155011.8745,20998.4968,0.251514431,2904.215632
"11/2/2023",83,"L7_C_17","L7","Control","RGB2",113462.2041,13783.28075,0.225502882,1850.644579
"11/2/2023",83,"L9_D_3","L9","Drought","RGB2",27457.10831,6195.535664,0.30356786,692.3798145
"11/2/2023",83,"L2_D_3","L2","Drought","RGB2",10779.13674,5321.690733,0.099677615,571.3574911
"11/2/2023",83,"L9_C_1","L9","Control","RGB2",95442.72245,14556.20777,0.241562258,1888.017724
"11/2/2023",83,"L6_C_2","L6","Control","RGB2",118659.1473,13689.16086,0.256543167,1879.244293
"11/2/2023",83,"L5_C_5","L5","Control","RGB2",125114.9802,26827.9588,0.224570595,3636.65448
"11/2/2023",83,"L8_D_12","L8","Drought","RGB2",32255.37728,6281.506731,0.231778324,943.2075891
"11/2/2023",83,"L3_C_8","L3","Control","RGB2",109610.0482,26096.17679,0.187007667,2520.277956
"11/2/2023",83,"L2_D_4","L2","Drought","RGB2",29213.93291,5026.718771,0.236603478,747.3387727
"11/2/2023",83,"L7_D_15","L7","Drought","RGB2",78070.79966,10943.24042,0.23444811,1428.152318
"11/2/2023",83,"L8_C_15","L8","Control","RGB2",137013.9367,23717.03717,0.22104511,3288.84833
"11/2/2023",83,"L1_D_19","L1","Drought","RGB2",32277.21594,6061.442501,0.297070422,893.932775
"11/2/2023",83,"L6_C_18","L6","Control","RGB2",114227.4405,15752.72465,0.243251687,2174.122638
"11/2/2023",83,"L9_D_2","L9","Drought","RGB2",74805.52341,11140.66559,0.204152607,1713.550712
"11/2/2023",83,"L9_D_17","L9","Drought","RGB2",31212.14722,5926.656797,0.293839624,882.5726952
"11/2/2023",83,"L7_D_10","L7","Drought","RGB2",18559.2287,7560.643473,0.12698744,846.6920311
"11/2/2023",83,"L1_D_13","L1","Drought","RGB2",38861.91868,8107.680835,0.242924844,1031.778976
"11/2/2023",83,"L7_C_16","L7","Control","RGB2",56088.78806,14884.81653,0.122084638,1545.932692
"11/2/2023",83,"L4_D_5","L4","Drought","RGB2",15409.16621,5729.249332,0.157116986,563.4254478
"11/2/2023",83,"L1_C_15","L1","Control","RGB2",149529.2102,17143.01479,0.267487433,2140.28331
"11/2/2023",83,"L3_C_6","L3","Control","RGB2",139591.5581,18053.09244,0.267268615,2170.809779
"11/2/2023",83,"L3_D_6","L3","Drought","RGB2",80311.92096,13405.16524,0.234619524,1828.431089
"11/2/2023",83,"L3_D_1","L3","Drought","RGB2",53264.81265,14557.09997,0.17240006,1511.821056
"11/2/2023",83,"L8_C_5","L8","Control","RGB2",95013.99119,17585.36813,0.220858756,2142.864507
"11/2/2023",83,"L9_C_4","L9","Control","RGB2",94000.32135,14806.47762,0.194563114,1472.094563
"11/2/2023",83,"L7_C_9","L7","Control","RGB2",77181.97098,22278.12888,0.119843333,2441.125421
"11/2/2023",83,"L7_D_1","L7","Drought","RGB2",26097.33019,9474.556411,0.135794861,1229.350676
"11/2/2023",83,"L8_D_11","L8","Drought","RGB2",35787.77081,6295.193218,0.317179633,829.8267327
"11/2/2023",83,"L6_D_2","L6","Drought","RGB2",61782.37565,9242.936761,0.236842453,1520.780407
"11/2/2023",83,"L2_C_3","L2","Control","RGB2",79089.12783,11186.9568,0.212151855,1684.815465
"11/2/2023",83,"L1_D_17","L1","Drought","RGB2",71695.42774,14007.57048,0.145878099,1429.864691
"11/2/2023",83,"L5_C_4","L5","Control","RGB2",25891.14066,10039.07673,0.135729762,1069.94185
"11/2/2023",83,"L4_D_2","L4","Drought","RGB2",29173.63929,8150.574788,0.251927356,1024.027122
"11/2/2023",83,"L8_D_2","L8","Drought","RGB2",77456.92113,13882.28394,0.190657079,1574.483121
"11/2/2023",83,"L8_C_19","L8","Control","RGB2",53108.82706,8774.916605,0.26525542,1054.758332
"11/2/2023",83,"L7_D_14","L7","Drought","RGB2",20237.46656,7206.806132,0.15593607,821.311356
"11/2/2023",83,"L6_D_16","L6","Drought","RGB2",58366.24188,8834.530333,0.248074756,1534.237412
"11/2/2023",83,"L1_C_8","L1","Control","RGB2",134493.2022,17689.17388,0.231324674,1578.342318
"11/2/2023",83,"L6_C_15","L6","Control","RGB2",137755.4864,15048.35171,0.27389131,2313.730211
"11/2/2023",83,"L8_D_18","L8","Drought","RGB2",32347.10711,6309.407566,0.231461216,758.8730379
"11/2/2023",83,"L8_C_18","L8","Control","RGB2",132326.2367,22972.82473,0.213774503,2815.87122
"11/2/2023",83,"L9_D_10","L9","Drought","RGB2",31090.3985,6793.311445,0.194663655,833.8538885
"11/2/2023",83,"L9_C_6","L9","Control","RGB2",72279.17474,11778.90321,0.221338035,1461.443863
"11/2/2023",83,"L6_C_16","L6","Control","RGB2",103025.7615,14620.39203,0.230406804,2140.973545
"11/2/2023",83,"L9_D_5","L9","Drought","RGB2",31681.53492,6199.353665,0.194190169,894.4330634
"11/2/2023",83,"L6_C_8","L6","Control","RGB2",119276.8495,14960.9929,0.236492108,2072.941823
"11/2/2023",83,"L7_D_20","L7","Drought","RGB2",32995.44476,13800.51746,0.110210249,1493.500406
"11/2/2023",83,"L9_D_6","L9","Drought","RGB2",58451.10389,8941.892232,0.211837756,1105.450722
"11/2/2023",83,"L1_D_8","L1","Drought","RGB2",78380.70064,12027.30553,0.205360034,1229.874163
"11/2/2023",83,"L8_C_2","L8","Control","RGB2",121496.7025,16894.06989,0.241524324,2360.67104
"11/2/2023",83,"L8_D_19","L8","Drought","RGB2",72680.89996,10859.12623,0.229872388,1344.651469
"11/2/2023",83,"L4_C_9","L4","Control","RGB2",71232.19275,15584.05157,0.229110039,1648.833755
"11/2/2023",83,"L6_D_8","L6","Drought","RGB2",63304.09338,9039.474595,0.243586365,1409.902137
"11/2/2023",83,"L1_C_19","L1","Control","RGB2",141650.7663,16822.59989,0.212650793,1691.540814
"11/2/2023",83,"L9_C_10","L9","Control","RGB2",89765.56487,16263.10651,0.254813051,2116.980379
"11/2/2023",83,"L2_C_6","L2","Control","RGB2",88965.21526,15674.26321,0.158355823,2549.990872
"11/2/2023",83,"L9_C_9","L9","Control","RGB2",99086.79632,22241.76239,0.193565991,2922.22794
"11/2/2023",83,"L8_D_13","L8","Drought","RGB2",66136.65827,9475.25964,0.186580705,1172.147042
"11/2/2023",83,"L7_D_13","L7","Drought","RGB2",25234.55492,8587.470351,0.159961896,1073.57484
"11/2/2023",83,"L9_D_1","L9","Drought","RGB2",67634.7828,9165.178095,0.279985367,1178.405649
"11/2/2023",83,"L2_D_6","L2","Drought","RGB2",18992.95952,7156.18007,0.138508657,815.3397127
"11/2/2023",83,"L9_C_5","L9","Control","RGB2",101775.866,15784.66406,0.249562216,1975.99899
"11/2/2023",83,"L8_D_9","L8","Drought","RGB2",65636.7419,13667.19372,0.227789745,1332.754042
"11/2/2023",83,"L9_D_9","L9","Drought","RGB2",40169.21357,10578.54951,0.153035857,1229.523747
"11/2/2023",83,"L7_C_4","L7","Control","RGB2",72807.12348,21819.80454,0.128733846,2156.878758
"11/2/2023",83,"L8_C_10","L8","Control","RGB2",108964.0767,17649.05511,0.264464694,2434.682045
"11/2/2023",83,"L4_D_8","L4","Drought","RGB2",22614.98213,7297.003523,0.211678625,775.4935932
"11/2/2023",83,"L5_C_1","L5","Control","RGB2",66163.97465,17688.92846,0.166653965,1947.294131
"11/2/2023",83,"L8_D_15","L8","Drought","RGB2",61827.89794,10126.02655,0.197439534,1192.885924
"11/2/2023",83,"L7_C_12","L7","Control","RGB2",124719.344,12866.39521,0.330718101,1761.124115
"11/2/2023",83,"L1_C_16","L1","Control","RGB2",143420.1917,19815.33195,0.204566939,1900.360117
"11/2/2023",83,"L8_C_20","L8","Control","RGB2",143465.4991,16075.69305,0.228810612,1520.721747
"11/2/2023",83,"L7_D_2","L7","Drought","RGB2",26284.7134,8208.715648,0.161639605,1105.510011
"11/2/2023",83,"L7_D_3","L7","Drought","RGB2",24737.22715,8865.995698,0.116336558,1030.717058
"11/2/2023",83,"L7_C_18","L7","Control","RGB2",41813.38144,12922.7217,0.114891406,1255.281697
"11/2/2023",83,"L1_C_7","L1","Control","RGB2",77334.71127,22281.36211,0.144894214,2226.709988
"11/2/2023",83,"L7_C_13","L7","Control","RGB2",82209.2382,23382.1647,0.109925237,2372.96963
"11/2/2023",83,"L9_C_18","L9","Control","RGB2",129593.9173,16957.98869,0.313146484,1936.464646
"11/2/2023",83,"L6_C_10","L6","Control","RGB2",99672.85732,14759.34395,0.222293399,1625.728225
"11/2/2023",83,"L5_D_9","L5","Drought","RGB2",21140.69826,6918.718074,0.163031767,908.9402321
"11/2/2023",83,"L7_C_8","L7","Control","RGB2",142202.6667,14832.73612,0.335491126,2123.761625
"11/2/2023",83,"L9_D_12","L9","Drought","RGB2",68519.42212,9352.567009,0.214404532,1356.075813
"11/2/2023",83,"L2_C_2","L2","Control","RGB2",92000.42824,21377.59219,0.172425125,2681.429976
"11/2/2023",83,"L8_C_7","L8","Control","RGB2",128830.8676,15091.1486,0.23612876,2594.714803
"11/2/2023",83,"L5_D_2","L5","Drought","RGB2",66537.60123,10978.96622,0.237021779,1519.725417
"11/2/2023",83,"L1_D_11","L1","Drought","RGB2",53457.15908,9184.419488,0.164556032,1069.922675
"11/2/2023",83,"L4_C_4","L4","Control","RGB2",78990.60347,11563.48249,0.278023018,1614.854215
"11/2/2023",83,"L2_C_7","L2","Control","RGB2",96124.07733,18567.68723,0.153216909,2035.660804
"11/2/2023",83,"L5_C_7","L5","Control","RGB2",99111.38318,20921.41605,0.168975228,2816.983158
"11/2/2023",83,"L4_C_8","L4","Control","RGB2",109862.0082,17687.42716,0.198674331,2374.379575
"11/2/2023",83,"L2_C_4","L2","Control","RGB2",94981.48307,17512.17236,0.181176576,2180.625691
"11/2/2023",83,"L9_C_19","L9","Control","RGB2",90378.95327,11201.45422,0.299240846,2078.297917
"11/2/2023",83,"L8_C_8","L8","Control","RGB2",142125.2619,14583.47101,0.31736507,1657.932957
"11/2/2023",83,"L1_D_15","L1","Drought","RGB2",38929.69404,9250.966746,0.168148001,1092.291994
"11/2/2023",83,"L8_D_4","L8","Drought","RGB2",40727.22585,5998.960911,0.319671537,940.3095466
"11/2/2023",83,"L4_D_9","L4","Drought","RGB2",34078.20823,6693.114543,0.247179945,1033.380628
"11/2/2023",83,"L6_D_14","L6","Drought","RGB2",54996.77194,9449.186879,0.280315241,1293.045991
"11/2/2023",83,"L7_D_11","L7","Drought","RGB2",80091.50825,8967.392166,0.218904782,1398.143122
"11/2/2023",83,"L6_C_11","L6","Control","RGB2",122355.0605,17057.99035,0.246450734,2351.499918
"11/2/2023",83,"L7_C_15","L7","Control","RGB2",142769.5808,15039.40704,0.289753276,2018.343672
"11/2/2023",83,"L1_C_17","L1","Control","RGB2",149052.2305,19270.27899,0.220960262,1956.706317
"11/2/2023",83,"L5_C_3","L5","Control","RGB2",139552.1364,17144.2635,0.283366996,2617.311987
"11/2/2023",83,"L4_C_6","L4","Control","RGB2",81065.18344,17886.63649,0.168869612,2194.575982
"11/2/2023",83,"L2_D_2","L2","Drought","RGB2",36293.02205,7364.655597,0.224955028,1159.636712
"11/2/2023",83,"L7_C_1","L7","Control","RGB2",136819.4045,14340.60618,0.331089587,1840.859961
"11/2/2023",83,"L8_D_16","L8","Drought","RGB2",57849.64439,13206.99802,0.188495823,2028.180117
"11/2/2023",83,"L6_C_9","L6","Control","RGB2",130634.4964,16813.76466,0.2100999,2117.245658
"11/2/2023",83,"L7_D_18","L7","Drought","RGB2",78210.86875,9817.897893,0.261916708,1600.238022
"11/2/2023",83,"L7_C_10","L7","Control","RGB2",78874.53581,20431.33825,0.150617732,2529.617669
"11/2/2023",83,"L2_C_1","L2","Control","RGB2",88940.87436,16377.9756,0.161381494,2380.742274
"11/2/2023",83,"L8_D_20","L8","Drought","RGB2",37033.41047,6951.831002,0.280312486,995.5631643
"11/2/2023",83,"L2_C_5","L2","Control","RGB2",95210.9885,21776.23399,0.160739524,2390.110939
"11/2/2023",83,"L1_C_20","L1","Control","RGB2",147301.2793,27331.7438,0.215771763,2207.8267
"11/2/2023",83,"L4_C_5","L4","Control","RGB2",72159.94689,14108.08983,0.201344616,1658.867157
"11/2/2023",83,"L2_C_9","L2","Control","RGB2",105379.7406,20313.02983,0.184275483,2824.022815
"11/2/2023",83,"L8_C_13","L8","Control","RGB2",135217.3769,20995.39465,0.203664672,2543.560008
"11/2/2023",83,"L5_D_1","L5","Drought","RGB2",23185.26799,8252.123423,0.134820483,1004.034258
"11/2/2023",83,"L8_C_17","L8","Control","RGB2",74496.27082,17185.16863,0.158864404,1824.61065
"11/2/2023",83,"L9_C_11","L9","Control","RGB2",101651.2267,12158.67447,0.280462185,2012.42373
"11/2/2023",83,"L6_D_4","L6","Drought","RGB2",65959.23104,8274.541347,0.277190406,1537.711792
"11/2/2023",83,"L9_C_17","L9","Control","RGB2",139497.6836,17225.38741,0.223985576,2351.634361
"11/2/2023",83,"L6_D_17","L6","Drought","RGB2",56633.61449,7347.044653,0.307411294,1295.638136
"11/2/2023",83,"L4_D_1","L4","Drought","RGB2",30730.46137,7447.693821,0.25768206,1109.669785
"11/2/2023",83,"L3_D_8","L3","Drought","RGB2",75179.35657,11236.74502,0.260915839,1884.36637
"11/2/2023",83,"L5_D_8","L5","Drought","RGB2",28806.39927,6629.250114,0.243989051,996.1055265
"11/2/2023",83,"L4_D_3","L4","Drought","RGB2",24717.5014,7558.914435,0.242770064,927.3278096
"11/2/2023",83,"L7_C_7","L7","Control","RGB2",128500.5258,13483.15045,0.297419546,1712.692423
"11/2/2023",83,"L5_C_9","L5","Control","RGB2",131527.6909,26484.38906,0.180953445,3167.342255
"11/2/2023",83,"L3_C_5","L3","Control","RGB2",137040.395,24935.60983,0.199605934,2271.579868
"11/2/2023",83,"L1_C_1","L1","Control","RGB2",120517.9502,22174.9823,0.189135895,2888.886447
"11/2/2023",83,"L1_D_14","L1","Drought","RGB2",70906.67047,12529.75316,0.221980265,1351.317658
"11/2/2023",83,"L6_D_6","L6","Drought","RGB2",58122.87882,8194.743727,0.245037889,1376.55258
"11/2/2023",83,"L1_C_10","L1","Control","RGB2",121359.0485,16804.29445,0.286951129,2303.009737
"11/2/2023",83,"L5_D_3","L5","Drought","RGB2",29482.73144,7250.020286,0.241726123,1034.423387
"11/2/2023",83,"L8_D_8","L8","Drought","RGB2",77813.24382,11052.2648,0.195757674,1219.434151
"11/2/2023",83,"L6_D_15","L6","Drought","RGB2",62220.7809,6990.571325,0.289067481,1390.28779
"11/2/2023",83,"L1_D_20","L1","Drought","RGB2",66466.24445,14010.48332,0.156854715,1194.498437
"11/2/2023",83,"L6_C_14","L6","Control","RGB2",115951.7198,18623.98921,0.23258381,2371.270318
"11/2/2023",83,"L1_D_1","L1","Drought","RGB2",68471.02203,11368.37696,0.183789963,1145.817899
"11/2/2023",83,"L4_C_7","L4","Control","RGB2",92708.37439,20747.29339,0.171758626,2268.911027
"11/2/2023",83,"L3_C_7","L3","Control","RGB2",136072.7837,28082.96916,0.236999292,3023.709624
"11/2/2023",83,"L8_D_1","L8","Drought","RGB2",44047.19245,6884.312918,0.222019561,950.7918742
"11/2/2023",83,"L9_D_15","L9","Drought","RGB2",72740.96213,10724.91144,0.215636185,1275.749055
"11/2/2023",83,"L7_D_17","L7","Drought","RGB2",84222.39139,11388.9267,0.207319606,1487.030817
"11/2/2023",83,"L8_D_7","L8","Drought","RGB2",72661.84663,11579.50773,0.166013159,1376.249037
"11/2/2023",83,"L3_C_3","L3","Control","RGB2",57424.73941,14191.70444,0.147004431,1670.808882
"11/2/2023",83,"L9_D_16","L9","Drought","RGB2",49513.36564,10785.47912,0.178918599,1164.136527
"11/2/2023",83,"L3_D_4","L3","Drought","RGB2",67363.45441,12598.54487,0.18446497,2297.400553
"11/2/2023",83,"L6_D_7","L6","Drought","RGB2",64086.67752,8577.710022,0.30398842,1460.69441
"11/2/2023",83,"L6_D_1","L6","Drought","RGB2",63028.99468,8350.358626,0.268128067,1333.023037
"11/2/2023",83,"L1_D_3","L1","Drought","RGB2",83200.41561,17188.29792,0.150745061,1743.72471
"11/2/2023",83,"L5_D_4","L5","Drought","RGB2",26739.5667,6284.097422,0.226383913,1060.368661
"11/2/2023",83,"L4_D_7","L4","Drought","RGB2",30136.50504,7311.005003,0.255519117,1033.519663
"11/2/2023",83,"L2_D_1","L2","Drought","RGB2",30429.23642,5323.286381,0.233536956,936.8819291
"11/2/2023",83,"L1_D_6","L1","Drought","RGB2",63868.65187,8302.543873,0.232723554,977.3160136
"11/2/2023",83,"L8_D_6","L8","Drought","RGB2",30820.70584,5192.722131,0.310741665,700.9920645
"11/2/2023",83,"L8_D_3","L8","Drought","RGB2",62749.48618,12363.41319,0.200401846,2019.462878
"11/2/2023",83,"L7_C_3","L7","Control","RGB2",134286.3282,13621.88272,0.307346149,1668.940297
"11/2/2023",83,"L7_D_9","L7","Drought","RGB2",25573.5139,7984.31749,0.117663144,1048.960519
"11/2/2023",83,"L6_D_3","L6","Drought","RGB2",67702.35786,8944.403857,0.314127362,1260.435799
"11/2/2023",83,"L5_D_7","L5","Drought","RGB2",34634.63837,8234.557506,0.216074311,1183.891631
"11/2/2023",83,"L1_D_12","L1","Drought","RGB2",37199.40086,6905.769183,0.186875716,1048.705867
"11/2/2023",83,"L3_C_1","L3","Control","RGB2",129735.6179,29332.06349,0.200329043,2768.595182
"11/2/2023",83,"L8_D_17","L8","Drought","RGB2",32224.57905,8889.231405,0.145063025,1011.621534
"11/2/2023",83,"L6_C_12","L6","Control","RGB2",114599.355,13214.68236,0.256687822,2027.309974
"11/2/2023",83,"L3_D_9","L3","Drought","RGB2",70734.49267,11084.42168,0.230864271,2101.315512
"11/2/2023",83,"L4_C_2","L4","Control","RGB2",57229.66873,11180.07442,0.231908468,1425.260847
"11/2/2023",83,"L4_D_4","L4","Drought","RGB2",23630.25729,6048.686172,0.186762228,909.4171982
"11/2/2023",83,"L7_D_4","L7","Drought","RGB2",87880.87825,11140.43358,0.243723702,1604.17159
"11/2/2023",83,"L1_C_14","L1","Control","RGB2",149574.3484,23457.39848,0.194936432,2129.754192
"11/2/2023",83,"L9_D_7","L9","Drought","RGB2",30468.62647,6178.483096,0.28442916,999.9212327
"11/2/2023",83,"L6_D_13","L6","Drought","RGB2",63030.11783,8718.745342,0.271470961,1306.800148
"11/2/2023",83,"L1_D_7","L1","Drought","RGB2",65511.2008,10937.9614,0.179648037,1326.414802
"11/2/2023",83,"L8_C_4","L8","Control","RGB2",151161.7404,21401.41786,0.245736952,2091.02613
"11/2/2023",83,"L8_C_3","L8","Control","RGB2",148341.3853,21516.16657,0.213135137,2145.779869
"11/2/2023",83,"L6_C_3","L6","Control","RGB2",117755.3084,15722.86183,0.22647108,1864.478276
"11/2/2023",83,"L4_C_1","L4","Control","RGB2",48534.61484,13079.98596,0.219966598,1307.981377
"11/6/2023",87,"L1_D_19","L1","Drought","RGB2",34327.15224,6925.631838,0.282691076,944.7701665
"11/6/2023",87,"L2_D_7","L2","Drought","RGB2",24999.81034,6410.545282,0.21853486,958.3642058
"11/6/2023",87,"L4_D_2","L4","Drought","RGB2",26211.2033,8161.684649,0.214534002,991.846546
"11/6/2023",87,"L6_C_6","L6","Control","RGB2",108718.3069,14263.37083,0.26300969,2008.663897
"11/6/2023",87,"L6_C_4","L6","Control","RGB2",119587.8381,20459.66272,0.192771469,2137.005499
"11/6/2023",87,"L5_C_2","L5","Control","RGB2",140748.1182,18090.10686,0.252754305,2574.759027
"11/6/2023",87,"L6_C_15","L6","Control","RGB2",146010.5811,16844.53896,0.288522539,2394.833712
"11/6/2023",87,"L9_D_17","L9","Drought","RGB2",32720.75305,7089.23664,0.262061794,876.7495572
"11/6/2023",87,"L4_D_5","L4","Drought","RGB2",14754.05044,6297.5553,0.128807102,617.1156538
"11/6/2023",87,"L8_D_14","L8","Drought","RGB2",72318.67685,11502.88729,0.239968529,1873.729958
"11/6/2023",87,"L7_D_20","L7","Drought","RGB2",35442.82095,12794.69167,0.144719871,1516.66561
"11/6/2023",87,"L8_C_6","L8","Control","RGB2",130603.283,19460.24801,0.21443624,2409.075542
"11/6/2023",87,"L8_C_5","L8","Control","RGB2",87557.61672,17933.31867,0.227008322,2244.147586
"11/6/2023",87,"L1_C_18","L1","Control","RGB2",123340.9084,16565.03141,0.267353742,1884.83064
"11/6/2023",87,"L9_D_6","L9","Drought","RGB2",75238.17567,12001.93295,0.191891968,1208.60751
"11/6/2023",87,"L7_C_5","L7","Control","RGB2",125234.6497,14731.71707,0.312367233,2166.779955
"11/6/2023",87,"L3_C_4","L3","Control","RGB2",31585.10278,8591.742474,0.177031484,1110.744467
"11/6/2023",87,"L1_C_13","L1","Control","RGB2",128290.6605,20040.37151,0.20120955,2151.663293
"11/6/2023",87,"L1_D_8","L1","Drought","RGB2",97244.68688,13761.56954,0.192227482,1282.961158
"11/6/2023",87,"L7_D_1","L7","Drought","RGB2",27791.50254,9624.04487,0.152826038,1209.932146
"11/6/2023",87,"L2_C_3","L2","Control","RGB2",75659.07088,13094.11778,0.213467908,1799.793127
"11/6/2023",87,"L1_C_12","L1","Control","RGB2",154978.6171,20545.24624,0.205668284,2119.840115
"11/6/2023",87,"L9_C_10","L9","Control","RGB2",84215.69865,14585.41884,0.238500844,2261.067159
"11/6/2023",87,"L6_D_9","L6","Drought","RGB2",76521.38724,10528.4825,0.277335683,1337.577535
"11/6/2023",87,"L1_D_17","L1","Drought","RGB2",66355.87707,15949.90494,0.118001341,1248.16609
"11/6/2023",87,"L6_C_13","L6","Control","RGB2",106882.1989,15267.85882,0.234942654,2296.202619
"11/6/2023",87,"L8_D_9","L8","Drought","RGB2",77668.77967,12207.32274,0.206592445,1318.433149
"11/6/2023",87,"L1_C_2","L1","Control","RGB2",136110.883,24351.22933,0.175579085,2240.563385
"11/6/2023",87,"L7_D_6","L7","Drought","RGB2",7184.033067,3365.797505,0.137282126,394.7598703
"11/6/2023",87,"L8_C_16","L8","Control","RGB2",149299.7064,21897.44754,0.235284515,3243.476116
"11/6/2023",87,"L7_C_4","L7","Control","RGB2",80384.8845,23336.89494,0.148901282,2461.095382
"11/6/2023",87,"L8_D_18","L8","Drought","RGB2",32660.35569,7028.748434,0.206071787,721.4781697
"11/6/2023",87,"L6_C_8","L6","Control","RGB2",122277.0752,16546.96689,0.24525031,2058.940044
"11/6/2023",87,"L9_D_3","L9","Drought","RGB2",32025.06456,6743.583425,0.228362989,852.7421103
"11/6/2023",87,"L8_C_10","L8","Control","RGB2",101947.9799,18659.56465,0.240974601,2589.976384
"11/6/2023",87,"L9_C_1","L9","Control","RGB2",90015.30736,14206.99676,0.231845427,1861.662552
"11/6/2023",87,"L8_D_19","L8","Drought","RGB2",93823.65308,12395.15521,0.215103019,1542.510776
"11/6/2023",87,"L5_C_5","L5","Control","RGB2",109618.3256,28039.63171,0.211514451,3459.478918
"11/6/2023",87,"L7_D_2","L7","Drought","RGB2",28087.53811,8528.760043,0.158339042,1215.750478
"11/6/2023",87,"L3_C_8","L3","Control","RGB2",99985.93784,26528.29347,0.177687376,2377.510365
"11/6/2023",87,"L8_C_15","L8","Control","RGB2",159504.5938,26455.44999,0.227924396,3744.241149
"11/6/2023",87,"L7_D_15","L7","Drought","RGB2",110348.52,11612.4491,0.276724343,1592.76285
"11/6/2023",87,"L6_C_9","L6","Control","RGB2",131181.2271,15439.44113,0.205174894,2114.325069
"11/6/2023",87,"L8_C_19","L8","Control","RGB2",41224.94837,8404.590717,0.23319712,998.929688
"11/6/2023",87,"L1_C_8","L1","Control","RGB2",139163.531,19323.90271,0.237574024,1902.576408
"11/6/2023",87,"L9_D_2","L9","Drought","RGB2",89652.57384,12910.2815,0.209235931,1603.173108
"11/6/2023",87,"L7_D_18","L7","Drought","RGB2",98134.21017,12129.70109,0.228853202,1806.058726
"11/6/2023",87,"L7_D_10","L7","Drought","RGB2",20068.56642,7851.085605,0.134528042,908.0547343
"11/6/2023",87,"L9_D_5","L9","Drought","RGB2",33598.82634,8153.080417,0.193121854,1027.813478
"11/6/2023",87,"L7_C_16","L7","Control","RGB2",50995.90861,14823.4876,0.116340296,1513.160393
"11/6/2023",87,"L8_C_13","L8","Control","RGB2",154480.0065,22165.49649,0.211438503,2962.532228
"11/6/2023",87,"L1_C_15","L1","Control","RGB2",160164.5207,17946.15332,0.255025266,2088.746871
"11/6/2023",87,"L3_D_1","L3","Drought","RGB2",56129.47318,13251.19614,0.19998809,1441.039641
"11/6/2023",87,"L3_D_6","L3","Drought","RGB2",105005.1209,12623.5812,0.255805071,1712.550215
"11/6/2023",87,"L6_D_17","L6","Drought","RGB2",82281.57058,11712.60119,0.292209298,1482.016948
"11/6/2023",87,"L4_C_9","L4","Control","RGB2",56681.25225,15545.18507,0.2018949,1509.906224
"11/6/2023",87,"L6_D_8","L6","Drought","RGB2",81382.9552,10677.39396,0.272855058,1528.800376
"11/6/2023",87,"L7_C_9","L7","Control","RGB2",68731.77008,18690.5356,0.123182469,2054.845969
"11/6/2023",87,"L5_C_9","L5","Control","RGB2",132960.6291,25985.73031,0.188743702,3465.726017
"11/6/2023",87,"L8_D_11","L8","Drought","RGB2",37796.50402,7496.209592,0.253480353,1126.80036
"11/6/2023",87,"L3_D_2","L3","Drought","RGB2",46802.81337,12084.661,0.191147405,1437.326347
"11/6/2023",87,"L8_D_13","L8","Drought","RGB2",75910.41629,12342.8804,0.169947871,1246.287156
"11/6/2023",87,"L1_C_19","L1","Control","RGB2",143668.9326,15521.36042,0.237729161,1670.432865
"11/6/2023",87,"L5_D_9","L5","Drought","RGB2",23071.83053,7543.654244,0.158817117,955.9665566
"11/6/2023",87,"L2_D_6","L2","Drought","RGB2",17351.27391,6705.628649,0.120550644,693.789862
"11/6/2023",87,"L2_C_7","L2","Control","RGB2",88482.67412,17365.0812,0.151703333,2057.618224
"11/6/2023",87,"L9_D_9","L9","Drought","RGB2",40160.5669,9432.617783,0.179022921,1075.952639
"11/6/2023",87,"L1_D_9","L1","Drought","RGB2",79350.1992,18212.27144,0.154774961,1294.653443
"11/6/2023",87,"L8_C_14","L8","Control","RGB2",102864.3773,20102.79965,0.145816146,1339.747774
"11/6/2023",87,"L2_C_4","L2","Control","RGB2",93340.84009,18484.3006,0.184748868,2582.594892
"11/6/2023",87,"L4_D_8","L4","Drought","RGB2",19394.66512,6307.713861,0.193041564,763.6854958
"11/6/2023",87,"L7_C_12","L7","Control","RGB2",128404.1506,15731.44021,0.323760304,1971.904015
"11/6/2023",87,"L7_C_6","L7","Control","RGB2",141687.8025,15617.14644,0.30130792,1896.891787
"11/6/2023",87,"L1_C_16","L1","Control","RGB2",145122.3205,22787.86059,0.202805511,2133.638505
"11/6/2023",87,"L7_D_3","L7","Drought","RGB2",28096.50815,8495.853581,0.199421454,1143.756052
