"Date","DAT","Plant.ID","Plant.Name","Treatment","PID","SWIR_Plant_WATER","SWIR_Plant_LWVI2"
"10/29/2023",79,"L9_D_8","L9","Drought","SWIR",0.44302747,0.024201684
"10/29/2023",79,"L5_C_4","L5","Control","SWIR",0.46751747,0.032724943
"10/29/2023",79,"L1_C_8","L1","Control","SWIR",0.37792507,0.035862174
"10/29/2023",79,"L7_C_6","L7","Control","SWIR",0.3137669,0.0428489
"10/29/2023",79,"L5_C_5","L5","Control","SWIR",0.41086254,0.034932483
"10/29/2023",79,"L4_C_3","L4","Control","SWIR",0.4151087,0.03431672
"10/29/2023",79,"L9_C_19","L9","Control","SWIR",0.41511565,0.027485091
"10/29/2023",79,"L7_D_16","L7","Drought","SWIR",0.45659268,0.029114958
"10/29/2023",79,"L8_C_9","L8","Control","SWIR",0.40093917,0.03028491
"10/29/2023",79,"L6_C_11","L6","Control","SWIR",0.36303577,0.037610173
"10/29/2023",79,"L6_C_18","L6","Control","SWIR",0.36343035,0.040297814
"10/29/2023",79,"L8_C_16","L8","Control","SWIR",0.39329746,0.041578844
"10/29/2023",79,"L2_D_8","L2","Drought","SWIR",0.42945215,0.034393027
"10/29/2023",79,"L2_D_9","L2","Drought","SWIR",0.4549681,0.03278796
"10/29/2023",79,"L3_D_3","L3","Drought","SWIR",0.43128252,0.033633225
"10/29/2023",79,"L8_C_14","L8","Control","SWIR",0.41974536,0.032819886
"10/29/2023",79,"L9_C_8","L9","Control","SWIR",0.39386123,0.03388432
"10/29/2023",79,"L6_C_2","L6","Control","SWIR",0.3362757,0.043517474
"10/29/2023",79,"L9_C_14","L9","Control","SWIR",0.38890523,0.037588485
"10/29/2023",79,"L6_C_6","L6","Control","SWIR",0.36159778,0.041153423
"10/29/2023",79,"L9_C_20","L9","Control","SWIR",0.40643507,0.033285853
"10/29/2023",79,"L1_C_9","L1","Control","SWIR",0.43363768,0.03368909
"10/29/2023",79,"L1_D_10","L1","Drought","SWIR",0.42554247,0.028316183
"10/29/2023",79,"L8_D_12","L8","Drought","SWIR",0.4388323,0.02896126
"10/29/2023",79,"L1_C_13","L1","Control","SWIR",0.41228005,0.034185506
"10/29/2023",79,"L5_C_6","L5","Control","SWIR",0.38715002,0.039663214
"10/29/2023",79,"L5_D_6","L5","Drought","SWIR",0.44458887,0.026810797
"10/29/2023",79,"L6_C_1","L6","Control","SWIR",0.36547148,0.039943825
"10/29/2023",79,"L8_C_6","L8","Control","SWIR",0.39418826,0.03322891
"10/29/2023",79,"L7_D_15","L7","Drought","SWIR",0.36224204,0.034187473
"10/29/2023",79,"L7_D_8","L7","Drought","SWIR",0.4659428,0.029157227
"10/29/2023",79,"L9_C_18","L9","Control","SWIR",0.34506682,0.03871872
"10/29/2023",79,"L5_D_2","L5","Drought","SWIR",0.43451533,0.027481768
"10/29/2023",79,"L1_C_11","L1","Control","SWIR",0.36661476,0.03832991
"10/29/2023",79,"L9_D_12","L9","Drought","SWIR",0.3893211,0.031280674
"10/29/2023",79,"L5_C_8","L5","Control","SWIR",0.3775475,0.040557586
"10/29/2023",79,"L9_D_20","L9","Drought","SWIR",0.38341665,0.026543625
"10/29/2023",79,"L9_C_1","L9","Control","SWIR",0.39173418,0.03394062
"10/29/2023",79,"L3_C_8","L3","Control","SWIR",0.4419104,0.03375422
"10/29/2023",79,"L9_D_13","L9","Drought","SWIR",0.45607015,0.028324237
"10/29/2023",79,"L2_C_7","L2","Control","SWIR",0.37098205,0.038895316
"10/29/2023",79,"L2_C_4","L2","Control","SWIR",0.39233634,0.042089805
"10/29/2023",79,"L3_C_4","L3","Control","SWIR",0.44049308,0.031886064
"10/29/2023",79,"L7_D_5","L7","Drought","SWIR",0.39331087,0.03110729
"10/29/2023",79,"L1_D_2","L1","Drought","SWIR",0.42106864,0.03247225
"10/29/2023",79,"L1_D_19","L1","Drought","SWIR",0.4393165,0.028512383
"10/29/2023",79,"L8_D_5","L8","Drought","SWIR",0.42455614,0.028614158
"10/29/2023",79,"L6_D_14","L6","Drought","SWIR",0.41928402,0.028892158
"10/29/2023",79,"L5_C_7","L5","Control","SWIR",0.39970025,0.037129465
"10/29/2023",79,"L4_C_8","L4","Control","SWIR",0.39299878,0.035831865
"10/29/2023",79,"L7_C_5","L7","Control","SWIR",0.34215307,0.046089012
"10/29/2023",79,"L1_D_13","L1","Drought","SWIR",0.44057882,0.02783893
"10/29/2023",79,"L9_D_17","L9","Drought","SWIR",0.44776833,0.029813778
"10/29/2023",79,"L9_C_17","L9","Control","SWIR",0.34583178,0.045290865
"10/29/2023",79,"L4_D_6","L4","Drought","SWIR",0.46309137,0.030996306
"10/29/2023",79,"L8_D_2","L8","Drought","SWIR",0.41454795,0.027053747
"10/29/2023",79,"L6_C_15","L6","Control","SWIR",0.338072,0.04385562
"10/29/2023",79,"L4_D_5","L4","Drought","SWIR",0.45993924,0.0322343
"10/29/2023",79,"L9_D_19","L9","Drought","SWIR",0.38179842,0.033764638
"10/29/2023",79,"L7_C_7","L7","Control","SWIR",0.32167822,0.043519422
"10/29/2023",79,"L3_C_6","L3","Control","SWIR",0.38417277,0.042082142
"10/29/2023",79,"L5_D_3","L5","Drought","SWIR",0.4595803,0.02779501
"10/29/2023",79,"L6_D_15","L6","Drought","SWIR",0.42132074,0.027732782
"10/29/2023",79,"L3_D_1","L3","Drought","SWIR",0.43763614,0.031170638
"10/29/2023",79,"L6_D_9","L6","Drought","SWIR",0.39977667,0.031169629
"10/29/2023",79,"L3_D_6","L3","Drought","SWIR",0.42512134,0.030015294
"10/29/2023",79,"L6_C_16","L6","Control","SWIR",0.36646846,0.04377148
"10/29/2023",79,"L6_D_2","L6","Drought","SWIR",0.40292302,0.03152729
"10/29/2023",79,"L8_D_10","L8","Drought","SWIR",0.4397527,0.033384036
"10/29/2023",79,"L8_D_19","L8","Drought","SWIR",0.41237348,0.031136325
"10/29/2023",79,"L1_C_2","L1","Control","SWIR",0.3942019,0.03723488
"10/29/2023",79,"L7_D_6","L7","Drought","SWIR",0.46796027,0.03168043
"10/29/2023",79,"L7_D_1","L7","Drought","SWIR",0.4474899,0.0330472
"10/29/2023",79,"L4_D_2","L4","Drought","SWIR",0.45164883,0.03018438
"10/29/2023",79,"L8_D_18","L8","Drought","SWIR",0.45907375,0.023860969
"10/29/2023",79,"L7_C_19","L7","Control","SWIR",0.43734315,0.034562476
"10/29/2023",79,"L6_D_8","L6","Drought","SWIR",0.39363846,0.031814743
"10/29/2023",79,"L2_D_3","L2","Drought","SWIR",0.58587164,0.023027223
"10/29/2023",79,"L7_C_15","L7","Control","SWIR",0.34368047,0.039175194
"10/29/2023",79,"L8_D_16","L8","Drought","SWIR",0.4394373,0.033988085
"10/29/2023",79,"L2_C_5","L2","Control","SWIR",0.40781584,0.03585865
"10/29/2023",79,"L6_C_4","L6","Control","SWIR",0.36084986,0.042100865
"10/29/2023",79,"L9_D_10","L9","Drought","SWIR",0.4598372,0.028204622
"10/29/2023",79,"L2_D_4","L2","Drought","SWIR",0.4644041,0.027986515
"10/29/2023",79,"L1_C_19","L1","Control","SWIR",0.37052634,0.037883576
"10/29/2023",79,"L8_D_9","L8","Drought","SWIR",0.4413482,0.028917635
"10/29/2023",79,"L5_C_1","L5","Control","SWIR",0.43008482,0.03514121
"10/29/2023",79,"L7_D_12","L7","Drought","SWIR",0.5033248,0.02782244
"10/29/2023",79,"L8_C_17","L8","Control","SWIR",0.42405063,0.03522884
"10/29/2023",79,"L8_C_15","L8","Control","SWIR",0.3914871,0.041676156
"10/29/2023",79,"L9_C_6","L9","Control","SWIR",0.41518414,0.03478999
"10/29/2023",79,"L9_D_2","L9","Drought","SWIR",0.39698613,0.030533904
"10/29/2023",79,"L7_C_16","L7","Control","SWIR",0.40062085,0.037168004
"10/29/2023",79,"L8_C_2","L8","Control","SWIR",0.38790816,0.037646275
"10/29/2023",79,"L7_D_10","L7","Drought","SWIR",0.44084537,0.037265096
"10/29/2023",79,"L8_C_19","L8","Control","SWIR",0.415451,0.029702201
"10/29/2023",79,"L7_D_2","L7","Drought","SWIR",0.46971154,0.03230048
"10/29/2023",79,"L7_D_14","L7","Drought","SWIR",0.4658175,0.033805605
"10/29/2023",79,"L6_D_16","L6","Drought","SWIR",0.409368,0.030109936
"10/29/2023",79,"L7_C_8","L7","Control","SWIR",0.33971745,0.043776277
"10/29/2023",79,"L1_C_15","L1","Control","SWIR",0.3689782,0.04230602
"10/29/2023",79,"L9_C_4","L9","Control","SWIR",0.37743357,0.03821526
"10/29/2023",79,"L9_C_9","L9","Control","SWIR",0.4305743,0.03341002
"10/29/2023",79,"L9_C_5","L9","Control","SWIR",0.407409,0.034863915
"10/29/2023",79,"L8_D_15","L8","Drought","SWIR",0.4337814,0.027874492
"10/29/2023",79,"L9_D_5","L9","Drought","SWIR",0.44802812,0.030350534
"10/29/2023",79,"L2_C_2","L2","Control","SWIR",0.40772453,0.03786911
"10/29/2023",79,"L7_C_9","L7","Control","SWIR",0.40295154,0.040378474
"10/29/2023",79,"L8_C_5","L8","Control","SWIR",0.41218218,0.032004688
"10/29/2023",79,"L8_D_11","L8","Drought","SWIR",0.4404138,0.028591147
"10/29/2023",79,"L7_D_9","L7","Drought","SWIR",0.46237156,0.03409748
"10/29/2023",79,"L1_C_16","L1","Control","SWIR",0.39387867,0.03777523
"10/29/2023",79,"L8_D_17","L8","Drought","SWIR",0.45024016,0.027435923
"10/29/2023",79,"L8_C_7","L8","Control","SWIR",0.38423502,0.04254126
"10/29/2023",79,"L8_C_8","L8","Control","SWIR",0.38125715,0.0371967
"10/29/2023",79,"L7_D_11","L7","Drought","SWIR",0.36726558,0.03414953
"10/29/2023",79,"L2_C_6","L2","Control","SWIR",0.39012957,0.040286273
"10/29/2023",79,"L6_C_12","L6","Control","SWIR",0.37583804,0.041822955
"10/29/2023",79,"L3_D_9","L3","Drought","SWIR",0.43314806,0.032544773
"10/29/2023",79,"L8_C_20","L8","Control","SWIR",0.39936197,0.034460913
"11/5/2023",86,"L9_D_14","L9","Drought","SWIR",0.44747472,0.029751485
"11/5/2023",86,"L6_D_5","L6","Drought","SWIR",0.37600505,0.031655233
"11/5/2023",86,"L4_C_3","L4","Control","SWIR",0.46162954,0.033998232
"11/5/2023",86,"L9_D_4","L9","Drought","SWIR",0.40150693,0.030385293
"11/5/2023",86,"L7_D_16","L7","Drought","SWIR",0.47928905,0.03025999
"11/5/2023",86,"L9_C_3","L9","Control","SWIR",0.4383135,0.030032536
"11/5/2023",86,"L1_C_5","L1","Control","SWIR",0.43004107,0.031726193
"11/5/2023",86,"L9_D_11","L9","Drought","SWIR",0.38698182,0.029803365
"11/5/2023",86,"L9_C_13","L9","Control","SWIR",0.43713978,0.02785042
"11/5/2023",86,"L9_C_15","L9","Control","SWIR",0.46192762,0.028257629
"11/5/2023",86,"L1_D_5","L1","Drought","SWIR",0.4710524,0.027058069
"11/5/2023",86,"L1_C_4","L1","Control","SWIR",0.42286956,0.031418893
"11/5/2023",86,"L8_C_1","L8","Control","SWIR",0.4101603,0.034343336
"11/5/2023",86,"L8_C_12","L8","Control","SWIR",0.43883756,0.03498074
"11/5/2023",86,"L6_D_12","L6","Drought","SWIR",0.3795526,0.033695787
"11/5/2023",86,"L6_C_7","L6","Control","SWIR",0.388688,0.033406567
"11/5/2023",86,"L1_D_4","L1","Drought","SWIR",0.4558887,0.035746954
"11/5/2023",86,"L1_C_3","L1","Control","SWIR",0.42089972,0.035661895
"11/5/2023",86,"L6_C_5","L6","Control","SWIR",0.3773794,0.03787286
"11/5/2023",86,"L1_C_6","L1","Control","SWIR",0.3872233,0.03341294
"11/5/2023",86,"L7_C_14","L7","Control","SWIR",0.3605227,0.04090083
"11/5/2023",86,"L6_D_10","L6","Drought","SWIR",0.39607066,0.030222122
"11/5/2023",86,"L3_D_2","L3","Drought","SWIR",0.47261962,0.02663147
"11/5/2023",86,"L5_D_5","L5","Drought","SWIR",0.44156575,0.029018326
"11/5/2023",86,"L1_D_9","L1","Drought","SWIR",0.43568003,0.030719431
"11/5/2023",86,"L8_C_9","L8","Control","SWIR",0.42216247,0.031262565
"11/5/2023",86,"L7_D_19","L7","Drought","SWIR",0.3638855,0.035101607
"11/5/2023",86,"L8_C_14","L8","Control","SWIR",0.47039476,0.028827006
"11/5/2023",86,"L2_D_5","L2","Drought","SWIR",0.4496636,0.031104006
"11/5/2023",86,"L7_D_7","L7","Drought","SWIR",0.39527616,0.032664817
"11/5/2023",86,"L9_D_8","L9","Drought","SWIR",0.44094214,0.02922602
"11/5/2023",86,"L1_C_9","L1","Control","SWIR",0.46194944,0.032135304
"11/5/2023",86,"L9_C_2","L9","Control","SWIR",0.41120264,0.0345299
"11/5/2023",86,"L3_C_2","L3","Control","SWIR",0.4240513,0.03920236
"11/5/2023",86,"L7_C_6","L7","Control","SWIR",0.34345686,0.042943843
"11/5/2023",86,"L3_D_7","L3","Drought","SWIR",0.44038185,0.033024047
"11/5/2023",86,"L6_D_18","L6","Drought","SWIR",0.41008878,0.030487146
"11/5/2023",86,"L6_C_1","L6","Control","SWIR",0.40008208,0.03672959
"11/5/2023",86,"L2_D_8","L2","Drought","SWIR",0.41134262,0.03641619
"11/5/2023",86,"L2_D_9","L2","Drought","SWIR",0.45775673,0.033261616
"11/5/2023",86,"L6_D_11","L6","Drought","SWIR",0.41007027,0.029644597
"11/5/2023",86,"L9_C_7","L9","Control","SWIR",0.49174038,0.030332694
"11/5/2023",86,"L9_D_20","L9","Drought","SWIR",0.39240718,0.027581222
"11/5/2023",86,"L3_D_3","L3","Drought","SWIR",0.4211642,0.03453632
"11/5/2023",86,"L8_C_11","L8","Control","SWIR",0.40586844,0.03932884
"11/5/2023",86,"L9_D_18","L9","Drought","SWIR",0.43137765,0.028288716
"11/5/2023",86,"L9_D_13","L9","Drought","SWIR",0.45101812,0.031166362
"11/5/2023",86,"L3_D_5","L3","Drought","SWIR",0.41540343,0.035875216
"11/5/2023",86,"L9_C_12","L9","Control","SWIR",0.41977087,0.034688
"11/5/2023",86,"L1_D_10","L1","Drought","SWIR",0.45030564,0.028566917
"11/5/2023",86,"L8_D_5","L8","Drought","SWIR",0.43466347,0.030715689
"11/5/2023",86,"L7_D_8","L7","Drought","SWIR",0.47325203,0.03263026
"11/5/2023",86,"L7_C_2","L7","Control","SWIR",0.34687635,0.04358238
"11/5/2023",86,"L1_D_16","L1","Drought","SWIR",0.42194387,0.03173112
"11/5/2023",86,"L4_D_6","L4","Drought","SWIR",0.50326425,0.032702144
"11/5/2023",86,"L8_D_10","L8","Drought","SWIR",0.4230968,0.03495044
"11/5/2023",86,"L2_C_8","L2","Control","SWIR",0.42185244,0.037074223
"11/5/2023",86,"L7_C_20","L7","Control","SWIR",0.33467004,0.042939883
"11/5/2023",86,"L9_C_14","L9","Control","SWIR",0.41006792,0.03762117
"11/5/2023",86,"L3_C_9","L3","Control","SWIR",0.41074634,0.039517954
"11/5/2023",86,"L2_D_7","L2","Drought","SWIR",0.46889007,0.031511422
"11/5/2023",86,"L7_C_19","L7","Control","SWIR",0.49613184,0.033319335
"11/5/2023",86,"L6_C_6","L6","Control","SWIR",0.3953286,0.039745834
"11/5/2023",86,"L6_C_4","L6","Control","SWIR",0.4037912,0.04042803
"11/5/2023",86,"L5_C_2","L5","Control","SWIR",0.41201326,0.036208026
"11/5/2023",86,"L9_C_16","L9","Control","SWIR",0.42492273,0.0353796
"11/5/2023",86,"L9_C_20","L9","Control","SWIR",0.42745644,0.03597584
"11/5/2023",86,"L7_D_12","L7","Drought","SWIR",0.51244277,0.028803695
"11/5/2023",86,"L8_D_14","L8","Drought","SWIR",0.4367338,0.03284997
"11/5/2023",86,"L7_C_11","L7","Control","SWIR",0.4449225,0.041252445
"11/5/2023",86,"L8_C_6","L8","Control","SWIR",0.40781298,0.035408456
"11/5/2023",86,"L9_C_8","L9","Control","SWIR",0.41615966,0.03666225
"11/5/2023",86,"L1_C_18","L1","Control","SWIR",0.400669,0.034132455
"11/5/2023",86,"L1_C_11","L1","Control","SWIR",0.39949095,0.039974943
"11/5/2023",86,"L7_C_5","L7","Control","SWIR",0.36723727,0.045586385
"11/5/2023",86,"L3_C_4","L3","Control","SWIR",0.46729434,0.03621665
"11/5/2023",86,"L1_C_13","L1","Control","SWIR",0.43434778,0.03511217
"11/5/2023",86,"L1_D_18","L1","Drought","SWIR",0.44993612,0.03211021
"11/5/2023",86,"L9_D_19","L9","Drought","SWIR",0.3871483,0.042818755
"11/5/2023",86,"L7_D_5","L7","Drought","SWIR",0.40920562,0.031966556
"11/5/2023",86,"L1_C_12","L1","Control","SWIR",0.4203595,0.034970187
"11/5/2023",86,"L5_C_6","L5","Control","SWIR",0.40871662,0.040371943
"11/5/2023",86,"L6_D_9","L6","Drought","SWIR",0.38042527,0.038275123
"11/5/2023",86,"L5_D_6","L5","Drought","SWIR",0.445607,0.030709937
"11/5/2023",86,"L6_C_13","L6","Control","SWIR",0.40627193,0.046213523
"11/5/2023",86,"L1_D_2","L1","Drought","SWIR",0.44846767,0.034814376
"11/5/2023",86,"L1_C_2","L1","Control","SWIR",0.42438078,0.0413835
"11/5/2023",86,"L7_D_6","L7","Drought","SWIR",0.51369,0.03317135
"11/5/2023",86,"L8_C_16","L8","Control","SWIR",0.41122818,0.04391793
"11/5/2023",86,"L7_C_17","L7","Control","SWIR",0.37748706,0.044980954
"11/5/2023",86,"L5_C_8","L5","Control","SWIR",0.39597774,0.043294553
"11/5/2023",86,"L2_D_3","L2","Drought","SWIR",0.5915041,0.028443342
"11/5/2023",86,"L9_D_3","L9","Drought","SWIR",0.4193989,0.037286054
"11/5/2023",86,"L6_C_2","L6","Control","SWIR",0.37312913,0.043364186
"11/5/2023",86,"L9_C_1","L9","Control","SWIR",0.3987331,0.038855072
"11/5/2023",86,"L8_D_12","L8","Drought","SWIR",0.45399466,0.03595986
"11/5/2023",86,"L5_C_5","L5","Control","SWIR",0.438985,0.04096076
"11/5/2023",86,"L2_D_4","L2","Drought","SWIR",0.43914482,0.03486423
"11/5/2023",86,"L3_C_8","L3","Control","SWIR",0.4641244,0.03768627
"11/5/2023",86,"L8_C_15","L8","Control","SWIR",0.41334435,0.042908676
"11/5/2023",86,"L7_D_15","L7","Drought","SWIR",0.36460444,0.038645484
"11/5/2023",86,"L6_C_18","L6","Control","SWIR",0.40757245,0.04084457
"11/5/2023",86,"L1_D_19","L1","Drought","SWIR",0.43914744,0.03461199
"11/5/2023",86,"L9_D_17","L9","Drought","SWIR",0.4494593,0.031502437
"11/5/2023",86,"L9_D_2","L9","Drought","SWIR",0.4052675,0.0339095
"11/5/2023",86,"L1_D_13","L1","Drought","SWIR",0.44096175,0.03305485
"11/5/2023",86,"L7_D_10","L7","Drought","SWIR",0.4358866,0.05121947
"11/5/2023",86,"L4_D_5","L4","Drought","SWIR",0.5138469,0.032156013
"11/5/2023",86,"L7_C_16","L7","Control","SWIR",0.41491804,0.04083029
"11/5/2023",86,"L3_C_6","L3","Control","SWIR",0.41113767,0.04453954
"11/5/2023",86,"L1_C_15","L1","Control","SWIR",0.38680485,0.04402584
"11/5/2023",86,"L3_D_1","L3","Drought","SWIR",0.44464222,0.034746706
"11/5/2023",86,"L3_D_6","L3","Drought","SWIR",0.4253311,0.03338171
"11/5/2023",86,"L9_C_4","L9","Control","SWIR",0.4113828,0.038510922
"11/5/2023",86,"L8_C_5","L8","Control","SWIR",0.43834826,0.035001166
"11/5/2023",86,"L7_D_1","L7","Drought","SWIR",0.45578986,0.03567404
"11/5/2023",86,"L7_C_9","L7","Control","SWIR",0.47157615,0.040448483
"11/5/2023",86,"L6_D_2","L6","Drought","SWIR",0.41029942,0.03720895
"11/5/2023",86,"L8_D_11","L8","Drought","SWIR",0.42990363,0.03201035
"11/5/2023",86,"L2_C_3","L2","Control","SWIR",0.4108451,0.04425689
"11/5/2023",86,"L1_D_17","L1","Drought","SWIR",0.45505464,0.03247002
"11/5/2023",86,"L5_C_4","L5","Control","SWIR",0.5497366,0.03519362
"11/5/2023",86,"L4_D_2","L4","Drought","SWIR",0.4700865,0.0323891
"11/5/2023",86,"L8_D_2","L8","Drought","SWIR",0.43495315,0.028837914
"11/5/2023",86,"L8_C_19","L8","Control","SWIR",0.4683091,0.031999025
"11/5/2023",86,"L7_D_14","L7","Drought","SWIR",0.4718769,0.035972837
"11/5/2023",86,"L6_D_16","L6","Drought","SWIR",0.40775442,0.036046285
"11/5/2023",86,"L1_C_8","L1","Control","SWIR",0.39964092,0.042214487
"11/5/2023",86,"L6_C_15","L6","Control","SWIR",0.36798757,0.044766814
"11/5/2023",86,"L8_D_18","L8","Drought","SWIR",0.45460135,0.027868435
"11/5/2023",86,"L8_C_18","L8","Control","SWIR",0.40024465,0.042290047
"11/5/2023",86,"L9_D_10","L9","Drought","SWIR",0.43689838,0.033877335
"11/5/2023",86,"L9_C_6","L9","Control","SWIR",0.44568205,0.038558047
"11/5/2023",86,"L6_C_16","L6","Control","SWIR",0.4018921,0.04433519
"11/5/2023",86,"L9_D_5","L9","Drought","SWIR",0.43624008,0.037681174
"11/5/2023",86,"L6_C_8","L6","Control","SWIR",0.39370754,0.03962388
"11/5/2023",86,"L7_D_20","L7","Drought","SWIR",0.47689846,0.03160488
"11/5/2023",86,"L9_D_6","L9","Drought","SWIR",0.38914135,0.03953663
"11/5/2023",86,"L1_D_8","L1","Drought","SWIR",0.42466825,0.031068278
"11/5/2023",86,"L8_C_2","L8","Control","SWIR",0.4100507,0.03925773
"11/5/2023",86,"L8_D_19","L8","Drought","SWIR",0.42519182,0.03328658
"11/5/2023",86,"L4_C_9","L4","Control","SWIR",0.4792963,0.03315139
"11/5/2023",86,"L6_D_8","L6","Drought","SWIR",0.38482687,0.036391504
"11/5/2023",86,"L1_C_19","L1","Control","SWIR",0.38768837,0.04172708
"11/5/2023",86,"L9_C_10","L9","Control","SWIR",0.42016524,0.03950315
"11/5/2023",86,"L2_C_6","L2","Control","SWIR",0.4172059,0.044785697
"11/5/2023",86,"L9_C_9","L9","Control","SWIR",0.448045,0.03481166
"11/5/2023",86,"L8_D_13","L8","Drought","SWIR",0.4379627,0.032787714
"11/5/2023",86,"L7_D_13","L7","Drought","SWIR",0.48107457,0.03239673
"11/5/2023",86,"L9_D_1","L9","Drought","SWIR",0.3899697,0.033205085
"11/5/2023",86,"L2_D_6","L2","Drought","SWIR",0.4931289,0.034205247
"11/5/2023",86,"L9_C_5","L9","Control","SWIR",0.41959304,0.035371706
"11/5/2023",86,"L8_D_9","L8","Drought","SWIR",0.448821,0.030276706
"11/5/2023",86,"L9_D_9","L9","Drought","SWIR",0.44230217,0.0292147
"11/5/2023",86,"L7_C_4","L7","Control","SWIR",0.41616488,0.042507943
"11/5/2023",86,"L8_C_10","L8","Control","SWIR",0.43355784,0.03443936
"11/5/2023",86,"L4_D_8","L4","Drought","SWIR",0.5134463,0.027734092
"11/5/2023",86,"L5_C_1","L5","Control","SWIR",0.47807604,0.03634873
"11/5/2023",86,"L8_D_15","L8","Drought","SWIR",0.43553358,0.030334383
"11/5/2023",86,"L7_C_12","L7","Control","SWIR",0.36121535,0.04492684
"11/5/2023",86,"L1_C_16","L1","Control","SWIR",0.41973612,0.037965927
"11/5/2023",86,"L8_C_20","L8","Control","SWIR",0.4219853,0.033639744
"11/5/2023",86,"L7_D_2","L7","Drought","SWIR",0.47329527,0.0378764
"11/5/2023",86,"L7_D_3","L7","Drought","SWIR",0.47583815,0.03491777
"11/5/2023",86,"L7_C_18","L7","Control","SWIR",0.46824315,0.03661
"11/5/2023",86,"L1_C_7","L1","Control","SWIR",0.47706535,0.035598245
"11/5/2023",86,"L7_C_13","L7","Control","SWIR",0.42739078,0.042098932
"11/5/2023",86,"L9_C_18","L9","Control","SWIR",0.37444195,0.041621085
"11/5/2023",86,"L6_C_10","L6","Control","SWIR",0.3930359,0.03995187
"11/5/2023",86,"L5_D_9","L5","Drought","SWIR",0.46973038,0.036401164
"11/5/2023",86,"L7_C_8","L7","Control","SWIR",0.35528296,0.046802375
"11/5/2023",86,"L9_D_12","L9","Drought","SWIR",0.3993104,0.033995047
"11/5/2023",86,"L2_C_2","L2","Control","SWIR",0.4376167,0.040482387
"11/5/2023",86,"L8_C_7","L8","Control","SWIR",0.39637843,0.042448994
"11/5/2023",86,"L5_D_2","L5","Drought","SWIR",0.42991173,0.034069866
"11/5/2023",86,"L1_D_11","L1","Drought","SWIR",0.46823305,0.030468356
"11/5/2023",86,"L4_C_4","L4","Control","SWIR",0.42186007,0.045054793
"11/5/2023",86,"L2_C_7","L2","Control","SWIR",0.39455104,0.043087903
"11/5/2023",86,"L5_C_7","L5","Control","SWIR",0.39518175,0.042800397
"11/5/2023",86,"L4_C_8","L4","Control","SWIR",0.42502674,0.038929258
"11/5/2023",86,"L2_C_4","L2","Control","SWIR",0.4150426,0.043258917
"11/5/2023",86,"L9_C_19","L9","Control","SWIR",0.43218005,0.032124106
"11/5/2023",86,"L8_C_8","L8","Control","SWIR",0.40162212,0.036237147
"11/5/2023",86,"L1_D_15","L1","Drought","SWIR",0.4511544,0.029039659
"11/5/2023",86,"L8_D_4","L8","Drought","SWIR",0.41946632,0.031374235
"11/5/2023",86,"L4_D_9","L4","Drought","SWIR",0.44366628,0.035961486
"11/5/2023",86,"L6_D_14","L6","Drought","SWIR",0.42141846,0.03155431
"11/5/2023",86,"L7_D_11","L7","Drought","SWIR",0.38218206,0.032888927
"11/5/2023",86,"L6_C_11","L6","Control","SWIR",0.3942103,0.04063406
"11/5/2023",86,"L7_C_15","L7","Control","SWIR",0.36635575,0.03960225
"11/5/2023",86,"L1_C_17","L1","Control","SWIR",0.40750355,0.037004016
"11/5/2023",86,"L5_C_3","L5","Control","SWIR",0.41141558,0.039678533
"11/5/2023",86,"L4_C_6","L4","Control","SWIR",0.45806503,0.036259882
"11/5/2023",86,"L2_D_2","L2","Drought","SWIR",0.46443453,0.03176517
"11/5/2023",86,"L7_C_1","L7","Control","SWIR",0.33824718,0.046924908
"11/5/2023",86,"L8_D_16","L8","Drought","SWIR",0.44682893,0.037521474
"11/5/2023",86,"L6_C_9","L6","Control","SWIR",0.3891317,0.038378626
"11/5/2023",86,"L7_D_18","L7","Drought","SWIR",0.405943,0.0352253
"11/5/2023",86,"L7_C_10","L7","Control","SWIR",0.4398717,0.037645355
"11/5/2023",86,"L2_C_1","L2","Control","SWIR",0.42946678,0.043513346
"11/5/2023",86,"L8_D_20","L8","Drought","SWIR",0.43543062,0.032996193
"11/5/2023",86,"L2_C_5","L2","Control","SWIR",0.43111235,0.04124189
"11/5/2023",86,"L1_C_20","L1","Control","SWIR",0.43489483,0.03496799
"11/5/2023",86,"L4_C_5","L4","Control","SWIR",0.4561295,0.037712645
"11/5/2023",86,"L2_C_9","L2","Control","SWIR",0.4139557,0.04046566
"11/5/2023",86,"L8_C_13","L8","Control","SWIR",0.39470544,0.044522982
"11/5/2023",86,"L5_D_1","L5","Drought","SWIR",0.51614946,0.03450681
"11/5/2023",86,"L8_C_17","L8","Control","SWIR",0.4707701,0.035492294
"11/5/2023",86,"L9_C_11","L9","Control","SWIR",0.41484076,0.0374045
"11/5/2023",86,"L6_D_4","L6","Drought","SWIR",0.41203305,0.03520727
"11/5/2023",86,"L9_C_17","L9","Control","SWIR",0.37463024,0.045616843
"11/5/2023",86,"L6_D_17","L6","Drought","SWIR",0.42548472,0.031715225
"11/5/2023",86,"L4_D_1","L4","Drought","SWIR",0.46308288,0.035491712
"11/5/2023",86,"L3_D_8","L3","Drought","SWIR",0.4310544,0.037839957
"11/5/2023",86,"L5_D_8","L5","Drought","SWIR",0.4535892,0.03682554
"11/5/2023",86,"L4_D_3","L4","Drought","SWIR",0.49839425,0.02981571
